,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2021-02-08,24.05,28.86,28.86,24.05,3462,9966686.0,24.0,44.01,8.82,0.89
1,2021-02-09,31.75,31.75,31.75,31.75,2302,7308977.0,0.0,10.01,2.89,0.59
2,2021-02-10,34.93,34.93,34.93,34.93,5976,20874867.0,0.0,10.02,3.18,1.54
3,2021-02-18,38.42,38.42,38.42,36.66,174104,662093376.0,5.04,9.99,3.49,44.99
4,2021-02-19,38.0,40.04,42.0,36.28,222055,858010752.0,14.89,4.22,1.62,57.38
5,2021-02-22,38.48,37.76,39.68,36.6,150313,570371088.0,7.69,-5.69,-2.28,38.84
6,2021-02-23,38.18,35.35,38.88,35.25,137486,505766784.0,9.61,-6.38,-2.41,35.53
7,2021-02-24,34.05,33.0,34.45,32.88,111090,373084352.0,4.44,-6.65,-2.35,28.71
8,2021-02-25,33.0,32.19,33.63,32.01,75843,247654796.0,4.91,-2.45,-0.81,19.6
9,2021-02-26,32.0,32.44,33.32,31.53,60389,196514552.0,5.56,0.78,0.25,15.6
10,2021-03-01,32.5,33.3,33.96,31.85,65238,214358852.0,6.5,2.65,0.86,16.86
11,2021-03-02,33.25,32.09,33.25,31.7,55500,179417958.0,4.65,-3.63,-1.21,14.34
12,2021-03-03,31.8,32.1,32.38,31.58,35367,113223253.0,2.49,0.03,0.01,9.14
13,2021-03-04,31.73,30.3,32.0,30.18,53855,166503865.0,5.67,-5.61,-1.8,13.92
14,2021-03-05,29.79,29.97,30.6,29.6,42096,126589614.0,3.3,-1.09,-0.33,10.88
15,2021-03-08,30.04,29.96,30.57,29.8,33384,100508650.0,2.57,-0.03,-0.01,8.63
16,2021-03-09,29.84,28.45,30.06,28.13,45177,130580233.0,6.44,-5.04,-1.51,11.67
17,2021-03-10,28.8,31.3,31.3,28.53,82189,246540512.0,9.74,10.02,2.85,21.24
18,2021-03-11,30.59,30.7,31.29,30.26,64550,198095107.0,3.29,-1.92,-0.6,16.68
19,2021-03-12,30.34,29.43,30.65,29.34,41180,122645191.0,4.27,-4.14,-1.27,10.64
20,2021-03-15,29.1,29.58,30.08,28.8,28842,85051509.0,4.35,0.51,0.15,7.45
21,2021-03-16,29.35,30.05,30.78,29.2,35319,106227182.0,5.34,1.59,0.47,9.13
22,2021-03-17,29.8,31.15,32.33,29.53,49245,153015808.0,9.32,3.66,1.1,12.72
23,2021-03-18,30.95,32.88,33.38,30.89,75683,243481063.0,7.99,5.55,1.73,19.56
24,2021-03-19,32.3,34.71,35.41,32.21,89644,307102912.0,9.73,5.57,1.83,23.16
25,2021-03-22,34.5,34.75,36.0,33.83,73001,254248696.0,6.25,0.12,0.04,18.86
26,2021-03-23,34.28,33.84,34.48,33.38,47837,161919471.0,3.17,-2.62,-0.91,12.36
27,2021-03-24,33.55,37.22,37.22,33.12,82124,293854544.0,12.12,9.99,3.38,21.22
28,2021-03-25,37.8,36.1,38.78,35.51,82014,301077184.0,8.79,-3.01,-1.12,21.19
29,2021-03-26,35.4,35.75,36.8,34.82,55241,197676236.0,5.48,-0.97,-0.35,14.27
30,2021-03-29,35.75,36.7,37.39,35.22,56773,206968032.0,6.07,2.66,0.95,14.67
31,2021-03-30,36.29,35.6,36.64,34.77,49832,177740103.0,5.1,-3.0,-1.1,12.88
32,2021-03-31,35.36,35.65,36.46,35.13,29938,107165830.0,3.74,0.14,0.05,7.74
33,2021-04-01,35.71,36.48,37.0,35.33,33475,121539006.0,4.68,2.33,0.83,8.65
34,2021-04-02,36.55,36.9,38.43,36.35,50444,188592226.0,5.7,1.15,0.42,13.03
35,2021-04-06,36.18,36.38,36.83,35.85,33740,122562857.0,2.66,-1.41,-0.52,8.72
36,2021-04-07,36.1,37.55,38.16,35.58,47569,176650743.0,7.09,3.22,1.17,12.29
37,2021-04-08,37.37,40.29,41.14,37.18,69789,276779040.0,10.55,7.3,2.74,18.03
38,2021-04-09,39.25,41.08,42.35,38.81,64865,262822916.0,8.79,1.96,0.79,16.76
39,2021-04-12,41.08,45.19,45.19,40.22,77373,338020176.0,12.1,10.0,4.11,19.99
40,2021-04-13,46.45,43.5,47.87,43.0,85163,381374352.0,10.78,-3.74,-1.69,22.01
41,2021-04-14,43.1,44.06,45.3,41.29,64126,278368208.0,9.22,1.29,0.56,16.57
42,2021-04-15,43.65,48.47,48.47,43.51,90652,430226624.0,11.26,10.01,4.41,23.42
43,2021-04-16,47.0,46.1,50.5,45.21,113201,538038496.0,10.91,-4.89,-2.37,29.25
44,2021-04-19,45.48,50.71,50.71,45.16,78001,385132848.0,12.04,10.0,4.61,20.16
45,2021-04-20,51.4,55.78,55.78,50.4,50578,274466896.0,10.61,10.0,5.07,13.07
46,2021-04-21,57.79,53.45,60.0,50.2,149517,797930144.0,17.57,-4.18,-2.33,38.63
47,2021-04-22,52.54,51.96,55.75,50.5,90588,479711424.0,9.82,-2.79,-1.49,23.41
