,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-03-01,13.18,15.81,15.81,13.18,42,64828.0,23.95,43.99,4.83,0.02
1,2017-03-02,17.39,17.39,17.39,17.39,40,69716.0,0.0,9.99,1.58,0.02
2,2017-03-03,19.13,19.13,19.13,19.13,13,24869.0,0.0,10.01,1.74,0.01
3,2017-03-06,21.04,21.04,21.04,21.04,42,88368.0,0.0,9.98,1.91,0.02
4,2017-03-07,23.14,23.14,23.14,23.14,41,94874.0,0.0,9.98,2.1,0.02
5,2017-03-08,25.45,25.45,25.45,25.45,28,71260.0,0.0,9.98,2.31,0.01
6,2017-03-09,28.0,28.0,28.0,28.0,62,173600.0,0.0,10.02,2.55,0.03
7,2017-03-10,30.8,30.8,30.8,30.8,65,200200.0,0.0,10.0,2.8,0.03
8,2017-03-13,33.88,33.88,33.88,33.88,118,399784.0,0.0,10.0,3.08,0.06
9,2017-03-14,37.27,37.27,37.27,37.27,111,413697.0,0.0,10.01,3.39,0.06
10,2017-03-15,41.0,41.0,41.0,41.0,126,516600.0,0.0,10.01,3.73,0.07
11,2017-03-16,45.1,45.1,45.1,45.1,156,703560.0,0.0,10.0,4.1,0.08
12,2017-03-17,49.61,49.61,49.61,49.61,284,1406741.0,0.0,10.0,4.51,0.15
13,2017-03-20,54.57,54.57,54.57,54.57,934,5096838.0,0.0,10.0,4.96,0.5
14,2017-03-21,60.03,60.03,60.03,60.03,1625,9754634.0,0.0,10.01,5.46,0.87
15,2017-03-22,66.03,66.03,66.03,66.03,1751,11561853.0,0.0,10.0,6.0,0.94
16,2017-03-23,72.63,72.63,72.63,72.63,1426,10359362.0,0.0,10.0,6.6,0.76
17,2017-03-24,79.89,79.89,79.89,79.89,7652,61131828.0,0.0,10.0,7.26,4.1
18,2017-03-27,85.99,87.88,87.88,84.08,119725,1034539376.0,4.76,10.0,7.99,64.09
19,2017-03-28,84.12,79.7,86.24,79.15,87300,721505440.0,8.07,-9.31,-8.18,46.73
20,2017-03-29,76.01,73.72,78.2,72.78,59738,448660576.0,6.8,-7.5,-5.98,31.98
